fish_id,weight,spec,rounds,first_in_time,outbound_time,dwell_time,status,reflow_reasons
549,383,25p,6,549,706,157,packed,timeout|timeout|timeout|timeout|timeout
550,387,25p,5,550,706,156,packed,timeout|timeout|timeout|timeout
551,98,100p,1,551,1045,494,packed,
552,91,110p,1,552,961,409,packed,
553,111,90p,1,553,702,149,packed,
554,591,15p,1,554,577,23,packed,
555,698,15p,1,555,577,22,packed,
556,592,15p,1,556,577,21,packed,
557,245,40p,1,557,864,307,packed,
558,112,90p,1,558,702,144,packed,
559,86,120p,1,559,1343,784,packed,
560,104,100p,1,560,1045,485,packed,
561,137,70p,1,561,620,59,packed,
562,644,15p,21,562,1214,652,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
563,418,25p,2,563,614,51,packed,timeout
564,279,35p,1,564,831,267,packed,
565,591,15p,1,565,577,12,packed,
566,216,45p,1,566,604,38,packed,
567,534,20p,4,567,666,99,packed,timeout|timeout|timeout
568,322,30p,1,568,589,21,packed,
569,246,40p,1,569,864,295,packed,
570,189,50p,1,570,1077,507,packed,
571,197,50p,1,571,1077,506,packed,
572,106,90p,1,572,1566,994,packed,
573,112,90p,1,573,702,129,packed,
574,167,60p,1,574,705,131,packed,
575,305,35p,1,575,676,101,packed,
576,95,110p,1,576,961,385,packed,
577,578,15p,1,577,577,0,packed,
578,431,25p,2,578,614,36,packed,timeout
579,219,45p,1,579,1653,1074,packed,
580,150,70p,1,580,620,40,packed,
581,83,120p,1,581,1343,762,packed,
582,229,45p,1,582,1653,1071,packed,
583,47,,1,583,,0,unmatched_outside,
584,308,30p,8,584,821,237,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout
585,409,25p,1,585,614,29,packed,
586,411,25p,1,586,614,28,packed,
587,372,25p,4,587,706,119,packed,timeout|timeout|timeout
588,276,35p,3,588,831,243,packed,timeout|timeout
589,365,30p,1,589,589,0,packed,
590,124,80p,1,590,741,151,packed,
591,79,130p,1,591,1188,597,packed,
592,91,110p,1,592,961,369,packed,
593,127,80p,1,593,741,148,packed,
594,264,40p,1,594,1250,656,packed,
595,122,80p,1,595,741,146,packed,
596,72,140p,1,596,1056,460,packed,
597,71,140p,1,597,1056,459,packed,
598,176,60p,1,598,1263,665,packed,
599,385,25p,4,599,706,107,packed,timeout|timeout|timeout
600,243,40p,1,600,1250,650,packed,
601,73,140p,1,601,1056,455,packed,
602,640,15p,7,602,812,210,packed,timeout|timeout|timeout|timeout|timeout|timeout
603,67,150p,1,603,1435,832,packed,
604,217,45p,1,604,604,0,packed,
605,516,20p,2,605,666,61,packed,timeout
606,661,15p,13,606,1010,404,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
607,493,20p,2,607,666,59,packed,timeout
608,101,100p,1,608,1045,437,packed,
609,199,50p,1,609,1077,468,packed,
610,214,45p,1,610,1131,521,packed,
611,164,60p,1,611,1263,652,packed,
612,146,70p,1,612,620,8,packed,
613,496,20p,2,613,666,53,packed,timeout
614,681,15p,32,614,1607,993,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
615,79,130p,1,615,1188,573,packed,
616,70,140p,1,616,1056,440,packed,
617,107,90p,1,617,1566,949,packed,
618,471,20p,2,618,666,48,packed,timeout
619,210,50p,1,619,1077,458,packed,
620,136,70p,1,620,620,0,packed,
621,467,20p,2,621,666,45,packed,timeout
622,135,70p,1,622,1205,583,packed,
623,220,45p,1,623,1653,1030,packed,
624,66,150p,1,624,1435,811,packed,
625,216,45p,1,625,1131,506,packed,
626,151,70p,1,626,1205,579,packed,
627,43,,1,627,,0,unmatched_outside,
628,302,35p,1,628,676,48,packed,
629,376,25p,3,629,706,77,packed,timeout|timeout
630,66,150p,1,630,1435,805,packed,
631,107,90p,1,631,1566,935,packed,
632,157,60p,1,632,705,73,packed,
633,113,90p,1,633,702,69,packed,
634,124,80p,1,634,741,107,packed,
635,226,45p,1,635,1653,1018,packed,
636,82,120p,1,636,1343,707,packed,
637,488,20p,1,637,666,29,packed,
638,72,140p,1,638,1056,418,packed,
639,148,70p,1,639,1205,566,packed,
640,82,120p,1,640,1343,703,packed,
641,356,30p,5,641,821,180,packed,timeout|timeout|timeout|timeout
642,151,70p,1,642,1205,563,packed,
643,69,140p,1,643,1056,413,packed,
644,149,70p,1,644,1205,561,packed,
645,373,25p,2,645,706,61,packed,timeout
646,439,25p,2,646,706,60,packed,timeout
647,94,110p,1,647,961,314,packed,
648,107,90p,1,648,1566,918,packed,
649,99,100p,1,649,1045,396,packed,
650,104,100p,1,650,1045,395,packed,
651,237,40p,1,651,864,213,packed,
652,73,140p,1,652,1056,404,packed,
653,587,15p,6,653,812,159,packed,timeout|timeout|timeout|timeout|timeout
654,307,30p,5,654,821,167,packed,timeout|timeout|timeout|timeout
655,114,90p,1,655,702,47,packed,
656,220,45p,1,656,1653,997,packed,
657,66,150p,1,657,1435,778,packed,
658,133,70p,1,658,1205,547,packed,
659,344,30p,4,659,821,162,packed,timeout|timeout|timeout
660,70,140p,1,660,1056,396,packed,
661,73,140p,1,661,1056,395,packed,
662,123,80p,1,662,741,79,packed,
663,220,45p,1,663,1653,990,packed,
664,432,25p,7,664,1868,1204,packed,timeout|timeout|timeout|timeout|timeout|timeout
665,175,60p,1,665,1263,598,packed,
666,460,20p,1,666,666,0,packed,
667,108,90p,1,667,1566,899,packed,
668,578,15p,5,668,812,144,packed,timeout|timeout|timeout|timeout
669,106,90p,1,669,1566,897,packed,
670,69,140p,1,670,1056,386,packed,
671,93,110p,1,671,961,290,packed,
672,280,35p,1,672,676,4,packed,
673,66,150p,1,673,1435,762,packed,
674,338,30p,4,674,821,147,packed,timeout|timeout|timeout
675,226,45p,1,675,1653,978,packed,
676,304,35p,1,676,676,0,packed,
677,131,80p,1,677,741,64,packed,
678,134,70p,1,678,1205,527,packed,
679,231,40p,1,679,864,185,packed,
680,110,90p,1,680,702,22,packed,
681,100,100p,1,681,1045,364,packed,
682,80,120p,1,682,1343,661,packed,
683,140,70p,1,683,1205,522,packed,
684,78,130p,1,684,1188,504,packed,
685,562,20p,10,685,1036,351,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
686,266,35p,2,686,831,145,packed,timeout
687,250,40p,1,687,1250,563,packed,
688,676,15p,14,688,1122,434,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
689,161,60p,1,689,705,16,packed,
690,83,120p,1,690,1343,653,packed,
691,374,25p,1,691,706,15,packed,
692,112,90p,1,692,702,10,packed,
693,149,70p,1,693,1205,512,packed,
694,560,20p,26,694,1613,919,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
695,243,40p,1,695,1250,555,packed,
696,692,15p,54,696,2374,1678,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
697,103,100p,1,697,1045,348,packed,
698,67,150p,1,698,1435,737,packed,
699,84,120p,1,699,1343,644,packed,
700,364,30p,3,700,821,121,packed,timeout|timeout
701,684,15p,152,701,10328,9627,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
702,115,90p,1,702,702,0,packed,
703,401,25p,1,703,706,3,packed,
704,77,130p,1,704,1188,484,packed,
705,160,60p,1,705,705,0,packed,
706,129,80p,1,706,741,35,packed,
707,68,150p,1,707,1435,728,packed,
708,88,110p,1,708,961,253,packed,
709,214,45p,1,709,1131,422,packed,
710,71,140p,1,710,1056,346,packed,
711,94,110p,1,711,961,250,packed,
712,298,35p,1,712,831,119,packed,
713,97,100p,1,713,1045,332,packed,
714,87,110p,1,714,961,247,packed,
715,71,140p,1,715,1056,341,packed,
716,142,70p,1,716,1205,489,packed,
717,97,100p,1,717,1045,328,packed,
718,67,150p,1,718,1435,717,packed,
719,216,45p,1,719,1131,412,packed,
720,90,110p,1,720,961,241,packed,
721,115,90p,1,721,1566,845,packed,
722,76,130p,1,722,1188,466,packed,
723,76,130p,1,723,1188,465,packed,
724,331,30p,2,724,821,97,packed,timeout
725,66,150p,1,725,1435,710,packed,
726,80,120p,1,726,1343,617,packed,
727,75,130p,1,727,1188,461,packed,
728,65,150p,1,728,1435,707,packed,
729,87,110p,1,729,961,232,packed,
730,114,90p,1,730,1566,836,packed,
731,73,140p,1,731,1056,325,packed,
732,129,80p,1,732,741,9,packed,
733,619,15p,3,733,812,79,packed,timeout|timeout
734,116,80p,1,734,1719,985,packed,
735,144,70p,1,735,1205,470,packed,
736,74,130p,1,736,1188,452,packed,
737,280,35p,1,737,831,94,packed,
738,264,40p,1,738,1250,512,packed,
739,398,25p,5,739,1868,1129,packed,timeout|timeout|timeout|timeout
740,78,130p,1,740,1188,448,packed,
741,132,80p,1,741,741,0,packed,
742,144,70p,1,742,1205,463,packed,
743,73,140p,1,743,1056,313,packed,
744,198,50p,1,744,1077,333,packed,
745,92,110p,1,745,961,216,packed,
746,79,130p,1,746,1188,442,packed,
747,795,,1,747,,0,unmatched_outside,
748,101,100p,1,748,1582,834,packed,
749,72,140p,1,749,1056,307,packed,
750,244,40p,1,750,1250,500,packed,
751,99,100p,1,751,1582,831,packed,
752,354,30p,2,752,821,69,packed,timeout
753,317,30p,1,753,821,68,packed,
754,487,20p,8,754,1036,282,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout
755,535,20p,26,755,1677,922,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
756,117,80p,1,756,1719,963,packed,
757,647,15p,2,757,812,55,packed,timeout
758,193,50p,1,758,1077,319,packed,
759,470,20p,7,759,1036,277,packed,timeout|timeout|timeout|timeout|timeout|timeout
760,79,130p,1,760,1188,428,packed,
761,70,140p,1,761,1056,295,packed,
762,403,25p,4,762,1868,1106,packed,timeout|timeout|timeout
763,294,35p,1,763,831,68,packed,
764,143,70p,1,764,1205,441,packed,
765,276,35p,1,765,831,66,packed,
766,67,150p,1,766,1435,669,packed,
767,74,130p,1,767,1188,421,packed,
768,688,15p,19,768,1358,590,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
769,78,130p,1,769,1188,419,packed,
770,100,100p,1,770,1582,812,packed,
771,106,90p,1,771,1566,795,packed,
772,104,100p,1,772,1582,810,packed,
773,109,90p,1,773,1566,793,packed,
774,110,90p,1,774,1566,792,packed,
775,261,40p,1,775,1250,475,packed,
776,348,30p,1,776,821,45,packed,
777,363,30p,1,777,821,44,packed,
778,419,25p,3,778,1466,688,packed,timeout|timeout
779,423,25p,4,779,1954,1175,packed,timeout|timeout|overflow
780,330,30p,1,780,821,41,packed,
781,145,70p,1,781,1205,424,packed,
782,382,25p,15,782,1466,684,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
783,72,140p,1,783,1056,273,packed,
784,559,20p,7,784,1036,252,packed,timeout|timeout|timeout|timeout|timeout|timeout
785,70,140p,1,785,1056,271,packed,
786,518,20p,25,786,1677,891,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
787,68,150p,1,787,1435,648,packed,
788,216,45p,1,788,1131,343,packed,
789,78,130p,1,789,1188,399,packed,
790,523,20p,15,790,1317,527,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
791,413,25p,4,791,1954,1163,packed,timeout|timeout|timeout
792,227,45p,1,792,1653,861,packed,
793,224,45p,1,793,1653,860,packed,
794,266,35p,2,794,1090,296,packed,timeout
795,683,15p,114,795,6155,5360,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
796,107,90p,1,796,1566,770,packed,
797,270,35p,2,797,1090,293,packed,timeout
798,84,120p,1,798,1343,545,packed,
799,65,150p,1,799,1435,636,packed,
800,223,45p,1,800,1653,853,packed,
801,199,50p,1,801,1077,276,packed,
802,75,130p,1,802,1188,386,packed,
803,601,15p,1,803,812,9,packed,
804,96,100p,1,804,1045,241,packed,
805,78,130p,1,805,1188,383,packed,
806,108,90p,1,806,1566,760,packed,
807,101,100p,1,807,1582,775,packed,
808,472,20p,6,808,1036,228,packed,timeout|timeout|timeout|timeout|timeout
809,694,15p,39,809,2015,1206,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
810,225,45p,1,810,1653,843,packed,
811,202,50p,1,811,1077,266,packed,
812,223,45p,1,812,2129,1317,packed,
813,116,80p,1,813,1719,906,packed,
814,78,130p,1,814,1188,374,packed,
815,284,35p,1,815,831,16,packed,
816,260,40p,1,816,1250,434,packed,
817,539,20p,6,817,1036,219,packed,timeout|timeout|timeout|timeout|timeout
818,433,25p,2,818,1466,648,packed,timeout
819,106,90p,1,819,1566,747,packed,
820,273,35p,1,820,1090,270,packed,
821,347,30p,1,821,821,0,packed,
822,90,110p,1,822,961,139,packed,
823,143,70p,1,823,1205,382,packed,
824,86,120p,1,824,1343,519,packed,
825,672,15p,6,825,1010,185,packed,timeout|timeout|timeout|timeout|timeout
826,72,140p,1,826,1056,230,packed,
827,87,110p,1,827,961,134,packed,
828,226,45p,1,828,2129,1301,packed,
829,630,15p,17,829,1358,529,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
830,399,25p,3,830,1954,1124,packed,timeout|overflow
831,301,35p,1,831,831,0,packed,
832,130,80p,1,832,1719,887,packed,
833,66,150p,1,833,1435,602,packed,
834,143,70p,1,834,1205,371,packed,
835,90,110p,1,835,961,126,packed,
836,213,45p,1,836,1131,295,packed,
837,220,45p,1,837,2129,1292,packed,
838,211,45p,1,838,1131,293,packed,
839,69,140p,1,839,1056,217,packed,
840,77,130p,1,840,1188,348,packed,
841,181,60p,1,841,1263,422,packed,
842,68,150p,1,842,1435,593,packed,
843,245,40p,1,843,1250,407,packed,
844,256,40p,1,844,1250,406,packed,
845,130,80p,1,845,1719,874,packed,
846,80,120p,1,846,1343,497,packed,
847,616,15p,6,847,1010,163,packed,timeout|timeout|timeout|timeout|timeout
848,651,15p,12,848,1214,366,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
849,107,90p,1,849,1566,717,packed,
850,251,40p,1,850,1250,400,packed,
851,155,60p,1,851,1263,412,packed,
852,389,25p,3,852,1956,1104,packed,timeout|timeout
853,88,110p,1,853,961,108,packed,
854,334,30p,1,854,1237,383,packed,
855,393,25p,2,855,1899,1044,packed,timeout
856,85,120p,1,856,1343,487,packed,
857,105,100p,1,857,1582,725,packed,
858,211,45p,1,858,1131,273,packed,
859,78,130p,1,859,1188,329,packed,
860,116,80p,1,860,1719,859,packed,
861,181,60p,1,861,1263,402,packed,
862,540,20p,13,862,1317,455,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
863,114,90p,1,863,1566,703,packed,
864,235,40p,1,864,864,0,packed,
865,190,50p,1,865,1077,212,packed,
866,141,70p,1,866,1205,339,packed,
867,67,150p,1,867,1435,568,packed,
868,119,80p,1,868,1719,851,packed,
869,376,25p,13,869,1466,597,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
870,71,140p,1,870,1056,186,packed,
871,163,60p,1,871,1263,392,packed,
872,203,50p,1,872,1077,205,packed,
873,140,70p,1,873,1205,332,packed,
874,454,20p,6,874,1036,162,packed,timeout|timeout|timeout|timeout|timeout
875,283,35p,1,875,1090,215,packed,
876,401,25p,2,876,1954,1078,packed,overflow
877,203,50p,1,877,1077,200,packed,
878,600,15p,5,878,1010,132,packed,timeout|timeout|timeout|timeout
879,227,45p,1,879,2129,1250,packed,
880,406,25p,6,880,2142,1262,packed,overflow|timeout|timeout|timeout|timeout
881,315,30p,1,881,1237,356,packed,
882,275,35p,1,882,1090,208,packed,
883,112,90p,1,883,1566,683,packed,
884,583,15p,5,884,1010,126,packed,timeout|timeout|timeout|timeout
885,139,70p,1,885,1205,320,packed,
886,186,50p,1,886,1077,191,packed,
887,69,140p,1,887,1056,169,packed,
888,79,130p,1,888,1188,300,packed,
889,114,90p,1,889,1566,677,packed,
890,75,130p,1,890,1188,298,packed,
891,388,25p,1,891,1868,977,packed,
892,75,130p,1,892,1188,296,packed,
893,216,45p,1,893,1131,238,packed,
894,67,150p,1,894,1435,541,packed,
895,107,90p,1,895,1566,671,packed,
896,386,25p,6,896,1466,570,packed,timeout|timeout|timeout|timeout|timeout
897,71,140p,1,897,1056,159,packed,
898,278,35p,1,898,1090,192,packed,
899,65,150p,1,899,1435,536,packed,
900,84,120p,1,900,1343,443,packed,
901,139,70p,1,901,1205,304,packed,
902,404,25p,1,902,1868,966,packed,
903,667,15p,38,903,2082,1179,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
904,319,30p,1,904,1237,333,packed,
905,86,120p,1,905,1343,438,packed,
906,68,150p,1,906,1435,529,packed,
907,93,110p,1,907,961,54,packed,
908,183,50p,1,908,1609,701,packed,
909,79,130p,1,909,1188,279,packed,
910,67,150p,1,910,1435,525,packed,
911,90,110p,1,911,961,50,packed,
912,289,35p,1,912,1090,178,packed,
913,153,60p,1,913,1263,350,packed,
914,81,120p,1,914,1343,429,packed,
915,65,150p,1,915,1435,520,packed,
916,105,100p,1,916,1582,666,packed,
917,88,110p,1,917,961,44,packed,
918,72,140p,1,918,1056,138,packed,
919,215,45p,1,919,1131,212,packed,
920,89,110p,1,920,961,41,packed,
921,473,20p,3,921,1036,115,packed,timeout|timeout
922,551,20p,26,922,1848,926,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
923,109,90p,1,923,1566,643,packed,
924,123,80p,1,924,1719,795,packed,
925,78,130p,1,925,1188,263,packed,
926,668,15p,22,926,1607,681,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
